title,url,year,issue
Forensic investigation of the cause(s) of slippery ultra-thin bonded wearing course of an asphalt pavement: influence of aggregate mineralogical compositions,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1025780,2016,10
Evaluating the performance of geosynthetic-reinforced unpaved roads using plate load tests,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1031131,2016,10
A risk-based optimisation methodology for pavement management system of county roads,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1065992,2016,10
Optimisation of hot mix asphalt performance based on aggregate selection,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1043634,2016,10
The European regulations for specimen fabrication prior to performance testing of asphalt mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.925554,2016,1
Influence of asphalt compaction procedure on 3D deformation properties,https://www.tandfonline.com/doi/full/10.1080/10298436.2013.812213,2016,1
Finite element modelling of field compaction of hot mix asphalt. Part I: Theory,https://www.tandfonline.com/doi/full/10.1080/10298436.2013.863309,2016,1
Finite element modelling of field compaction of hot mix asphalt. Part II: Applications,https://www.tandfonline.com/doi/full/10.1080/10298436.2013.863310,2016,1
Influence of compaction direction on performance characteristics of roller-compacted HMA specimens,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.925550,2016,1
Mechanical and structural assessment of laboratory- and field-compacted asphalt mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.925551,2016,1
Influence of different roller compaction modes on asphalt mix performance,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.925552,2016,1
Evaluation of the compactability of bituminous emulsion mixes: experimental device and methodology,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.925553,2016,1
The German segmented steel roller compaction method – state-of-the-art report,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.925555,2016,1
Fractional derivatives and recurrent neural networks in rheological modelling – part I: theory,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.925549,2016,2
Fracture mechanics of idealised bituminous mixes,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.925556,2016,2
Modelling the nonlinear viscoelastic response of asphalt binders,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.925621,2016,2
Influence of confinement pressure and air voids on the repeated creep and recovery of asphalt concrete mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.925622,2016,2
Instrumentation and performance modelling of heavy vehicle simulator tests,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.972957,2016,2
Development of regression equations for local calibration of rutting and IRI as predicted by the MEPDG models for flexible pavements using Ontario's long-term PMS data,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.973024,2016,2
<i,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1007226,2016,2
Algorithm development for the application of ground-penetrating radar on asphalt pavement compaction monitoring,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.973027,2016,3
Impact of the implementation of continuous construction method on pavement cracking performance,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.979820,2016,3
Comparing the mechanical properties of cold recycled mixture containing coal waste additive and ordinary Portland cement,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.979821,2016,3
An algorithm for virtual fabrication of air voids in asphalt concrete,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.979822,2016,3
New concepts for the assessment of concrete slab interfacial effects in pavement design and analysis,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993183,2016,3
Asphalt concrete rutting predicted using the PEDRO model,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993184,2016,3
Back-calculation of transition probabilities for Markovian-based pavement performance prediction models,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993185,2016,3
Measuring the cross-anisotropy of hot-mix asphalt,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993186,2016,3
Analytical layer-element approach for wave propagation of transversely isotropic pavement,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993187,2016,3
Expedient airfield runway repair using folded fibreglass mat,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993188,2016,4
Environmental burdens of regular and long-term pavement designs: a life cycle view,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993189,2016,4
Comparing various fitting models to construct the tensile relaxation modulus master curve of asphalt mixes,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993190,2016,4
Possibilities to reduce pavement rehabilitation cost of a collision-free road investment using an LCCA design procedure,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993191,2016,4
Determining volumetric properties and permeability of asphalt-treated permeable base mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993193,2016,4
Investigating the effect of nanoparticles on the rutting behaviour of hot-mix asphalt,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993194,2016,4
Nanoindentation investigation of asphalt binder and mastic viscoelasticity,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993393,2016,4
Numerical comparison of flexible pavement dynamic response under different axles,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993195,2016,5
Backcalculation of viscoelastic and nonlinear flexible pavement layer properties from falling weight deflections,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993196,2016,5
Impact of different ageing levels on binder rheology,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993197,2016,5
Evaluating pavement management treatment selection utilising continuous deflection measurements in flexible pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993198,2016,5
Evaluation of the performance of warm mix asphalt in Washington state,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993199,2016,5
Thermal conductivity of reclaimed asphalt pavement (RAP) and its constituents,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993201,2016,5
Simplified approach for structural capacity evaluation of flexible pavements at the network level,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993202,2016,5
Performance modelling of a solar road panel prototype using finite element analysis,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993203,2016,5
The non-stationary response of flexible pavements to moving loads,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993394,2016,5
Towards an optimised lab procedure for long-term oxidative ageing of asphalt mix specimen,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993204,2016,6
Experimental identification and mechanical interpretation of the interaction behaviour between concrete paving blocks,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993205,2016,6
Impact of dynamic loading on backcalculated stiffness of rigid airfield pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2014.993395,2016,6
Application of ground-penetrating radar in measuring the density of asphalt pavements and its relationship to mechanical properties,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1007225,2016,6
Evaluating base widening methods,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1007227,2016,6
Improving the performance of asphalt mixture by addition of short-thin wheat straw pieces,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1007228,2016,6
Evaluation of deformation properties of asphalt mixture using aggregate slip test,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1007229,2016,6
A thermodynamically compatible model for describing asphalt binders: solutions of problems,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1007575,2016,6
Ageing in modified bitumen using FTIR spectroscopy,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1007230,2016,7
Concrete slab analyses with field-assigned non-uniform support conditions,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1007231,2016,7
Analysis of inverted base pavements with thin-asphalt layers,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1007232,2016,7
Fourier-finite element analysis of pavements under moving vehicular loading,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1007237,2016,7
An experimental design-based evaluation of sensitivities of MEPDG prediction: investigating main and interaction effects,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1007238,2016,7
The use of a thermal camera for quality assurance of asphalt pavement construction,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1007240,2016,7
Performance of porous European mix (PEM) pavements added with crumb rubbers in dry process,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1011783,2016,7
Effects of mean annual temperature and mean annual precipitation on the performance of flexible pavement using ME design,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1019504,2016,7
Current approaches to quantify the longitudinal road roughness,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1011782,2016,8
Improvements to the structural condition index (SCI) for pavement structural evaluation at network level,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1014369,2016,8
Assessing the effectiveness of probe vehicle acceleration measurements in estimating road roughness,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1014815,2016,8
Development of lower shrinkage and reflection material for concrete pavement,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1019492,2016,8
Analysis of effect of overloaded vehicles on fatigue life of flexible pavements based on weigh in motion (WIM) data,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1019493,2016,8
Aligning laboratory and field compaction practices for asphalt – the influence of compaction temperature on mechanical properties,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1019494,2016,8
Interface treatment of longitudinal joints for porous asphalt pavement,https://www.tandfonline.com/doi/full/10.1080/10298436.2015.1025779,2016,8
