journal,article_nr,n_chars,n_words
journal_2,951,49938,7034
journal_2,952,85793,12263
journal_2,953,73742,11382
journal_2,954,56008,8414
journal_2,955,129841,18662
journal_2,956,60730,8877
journal_2,957,10417,1285
journal_2,958,64164,9326
journal_2,959,63638,9053
journal_2,96,1950,194
journal_2,960,54343,7775
journal_2,961,72028,11316
journal_2,962,49324,7579
journal_2,963,70996,9922
journal_2,964,60275,8903
journal_2,965,58245,8119
journal_2,966,47543,6772
journal_2,967,10480,1272
journal_2,968,69812,10639
journal_2,969,48699,7156
journal_2,97,6764,870
journal_2,970,66990,9778
journal_2,971,50371,7293
journal_2,972,70413,9866
journal_2,973,60119,8529
journal_2,974,80463,11816
journal_2,975,51083,7404
journal_2,976,48009,6947
journal_2,977,75102,11074
journal_2,978,45498,6770
journal_2,979,50212,6999
journal_2,98,75055,11206
journal_2,980,43371,6471
journal_2,981,48403,7210
journal_2,982,83103,11664
journal_2,983,10473,1271
journal_2,984,101671,13874
journal_2,985,58502,8876
journal_2,986,85714,12312
journal_2,987,61394,8964
journal_2,988,103010,13859
journal_2,989,63285,9954
journal_2,99,47131,7054
journal_2,990,90567,13345
journal_2,991,63960,9092
journal_2,992,84465,12075
journal_2,993,72556,10635
journal_2,994,10384,1281
journal_2,995,69215,10327
journal_2,996,84367,11890
journal_2,997,45056,6394
journal_2,998,54580,8209
journal_2,999,45371,6715
journal_3,1,29578,4458
journal_3,10,24170,3634
journal_3,100,52894,7643
journal_3,1000,66333,9478
journal_3,1001,35941,5384
journal_3,1002,51068,7605
journal_3,1003,55200,8199
journal_3,1004,48035,7033
journal_3,1005,55790,8200
journal_3,1006,49675,7086
journal_3,1007,54708,8010
journal_3,1008,54516,7609
journal_3,1009,5203,591
journal_3,101,1813,176
journal_3,1010,39092,5822
journal_3,1011,49761,7214
journal_3,1012,75732,11215
journal_3,1013,66876,9823
journal_3,1014,44696,6502
journal_3,1015,58443,8446
journal_3,1016,88496,13310
journal_3,1017,46346,6804
journal_3,1018,72291,10940
journal_3,1019,74318,9645
journal_3,102,1939,192
journal_3,1020,95482,14627
journal_3,1021,64147,9640
journal_3,1022,59066,8793
journal_3,1023,5354,612
journal_3,1024,48196,6801
journal_3,1025,39519,5820
journal_3,1026,54672,7687
journal_3,1027,128750,16881
journal_3,1028,43967,6885
journal_3,1029,71139,10469
journal_3,103,27134,3861
journal_3,1030,44825,6593
journal_3,1031,49839,7515
journal_3,1032,37420,5400
journal_3,1033,57223,8303
journal_3,1034,67697,9891
journal_3,1035,78226,11547
journal_3,1036,66741,9673
journal_3,1037,39666,5970
journal_3,1038,32316,4578
journal_3,1039,45552,6538
journal_3,104,45624,6703
journal_3,1040,58105,8636
journal_3,1041,5403,617
journal_3,1042,69247,10615
journal_3,1043,81459,11736
journal_3,1044,47844,7170
journal_3,1045,40856,5488
journal_3,1046,62761,8975
journal_3,1047,73168,10985
journal_3,1048,52695,7433
journal_3,1049,62317,9144
journal_3,105,96519,13475
journal_3,1050,71422,10674
journal_3,1051,54106,7569
journal_3,1052,62288,8819
journal_3,1053,90437,13103
journal_3,1054,97452,14163
journal_3,1055,5399,616
journal_3,1056,27940,4115
journal_3,1057,43253,6472
journal_3,1058,70531,10499
journal_3,1059,71676,10806
journal_3,106,33233,4582
journal_3,1060,34230,5334
journal_3,1061,51629,7203
journal_3,1062,34241,5005
journal_3,1063,55067,7899
journal_3,1064,51113,7260
journal_3,1065,64666,9233
journal_3,1066,58709,7907
journal_3,1067,47109,6832
journal_3,1068,101794,14427
journal_3,1069,56620,8364
journal_3,107,31108,4488
journal_3,1070,53963,7458
journal_3,1071,69207,10010
journal_3,1072,55773,8159
journal_3,1073,5391,615
journal_3,1074,60566,8616
journal_3,1075,70361,9860
journal_3,1076,44040,6456
journal_3,1077,66940,9740
journal_3,1078,39204,6071
journal_3,1079,68623,9636
journal_3,108,12925,1851
journal_3,1080,43848,6642
journal_3,1081,168655,23990
journal_3,1082,58166,8367
journal_3,1083,77087,9972
journal_3,1084,43563,6048
journal_3,1085,64085,9557
journal_3,1086,5405,616
journal_3,1087,51200,7091
journal_3,1088,54457,7819
journal_3,1089,85168,12754
journal_3,109,1896,182
journal_3,1090,81821,11917
journal_3,1091,61067,9024
journal_3,1092,63812,8059
journal_3,1093,54357,7620
journal_3,1094,31746,4637
journal_3,1095,51026,7245
journal_3,1096,82345,12176
journal_3,1097,70552,9725
journal_3,1098,50180,7587
journal_3,1099,55570,7894
journal_3,11,29604,3961
journal_3,110,50485,6987
journal_3,1100,163792,24617
journal_3,1101,5359,611
journal_3,1102,64860,9128
journal_3,1103,51519,7222
journal_3,1104,75038,11114
journal_3,1105,44226,6310
journal_3,1106,65635,8917
journal_3,1107,45951,6541
journal_3,1108,77577,11038
journal_3,1109,78662,10957
journal_3,111,51492,7382
journal_3,1110,46821,6464
journal_3,1111,70881,10598
journal_3,1112,55195,8220
journal_3,1113,65310,9899
journal_3,1114,22781,3190
journal_3,1115,58493,7731
journal_3,1116,61380,8450
journal_3,1117,89956,12314
journal_3,1118,50055,7189
journal_3,1119,53900,7939
journal_3,112,25088,3365
journal_3,1120,83111,12239
journal_3,1121,62532,9662
journal_3,1122,53178,7672
journal_3,1123,89211,12736
journal_3,1124,111481,15926
journal_3,1125,54254,8056
journal_3,1126,73924,10587
journal_3,1127,83614,12338
journal_3,1128,87716,12329
journal_3,1129,45779,6470
journal_3,113,51363,7458
journal_3,1130,35468,5246
journal_3,1131,60740,8988
journal_3,1132,71134,10315
journal_3,1133,28101,4158
journal_3,1134,45366,6436
journal_3,1135,47352,6752
journal_3,1136,60500,8881
journal_3,1137,55922,8378
journal_3,1138,55013,8158
journal_3,1139,72237,9823
journal_3,114,18321,2547
journal_3,1140,51837,7381
journal_3,1141,5355,614
journal_3,1142,70529,10397
journal_3,1143,133337,18191
journal_3,1144,95730,13668
journal_3,1145,87622,13041
journal_3,1146,60245,9016
journal_3,1147,52086,7648
journal_3,1148,95900,11149
journal_3,1149,73980,10288
journal_3,115,1825,176
journal_3,1150,58598,8153
journal_3,1151,5525,637
journal_3,1152,88031,12615
journal_3,1153,48075,6596
journal_3,1154,49060,6886
journal_3,1155,33270,4874
journal_3,1156,54315,7756
journal_3,1157,45722,6812
journal_3,1158,70444,10298
journal_3,1159,56736,7785
journal_3,116,60219,8831
journal_3,1160,72979,10511
journal_3,1161,67434,9524
journal_3,1162,55568,7953
journal_3,1163,53908,8218
journal_3,1164,53715,7834
journal_3,1165,51126,7400
journal_3,1166,63969,9427
journal_3,1167,59159,8192
journal_3,1168,50711,7157
journal_3,1169,89597,13705
journal_3,117,53309,7604
journal_3,1170,65734,9814
journal_3,1171,65129,9469
journal_3,1172,5706,658
journal_3,1173,61742,9553
journal_3,1174,46548,6683
journal_3,1175,75554,10165
journal_3,1176,56064,8321
journal_3,1177,65802,9379
journal_3,1178,42025,6263
journal_3,1179,62038,9331
journal_3,118,57153,8239
journal_3,1180,47010,7234
journal_3,1181,56441,8129
journal_3,1182,61612,8897
journal_3,1183,58326,8613
journal_3,1184,58648,8589
journal_3,1185,70585,10255
journal_3,1186,113136,16256
journal_3,1187,74393,10920
journal_3,1188,42907,5890
journal_3,1189,68142,9400
journal_3,119,40916,5697
journal_3,1190,27361,4018
journal_3,1191,68821,10311
journal_3,1192,62861,9655
journal_3,1193,58971,8684
journal_3,1194,76553,11614
journal_3,1195,66733,10440
journal_3,1196,67286,9817
journal_3,1197,5898,684
journal_3,1198,17756,2405
journal_3,1199,126342,17696
journal_3,12,64984,10219
journal_3,120,1823,176
journal_3,1200,100034,15219
journal_3,1201,79205,11328
journal_3,1202,140489,19731
journal_3,1203,56195,7845
journal_3,1204,89057,12710
journal_3,1205,75079,10602
journal_3,1206,65180,9648
journal_3,1207,70357,10266
journal_3,1208,5729,659
journal_3,1209,36175,5410
journal_3,121,66685,9585
journal_3,1210,84525,12755
journal_3,1211,72976,10707
journal_3,1212,67745,9921
journal_3,1213,67920,9405
journal_3,1214,61625,8698
journal_3,1215,45524,6565
journal_3,1216,86436,12333
journal_3,1217,65031,9246
journal_3,1218,58358,8161
journal_3,1219,41519,6140
journal_3,122,55206,7607
journal_3,1220,31167,4562
journal_3,1221,88760,13143
journal_3,1222,90004,13061
journal_3,1223,30364,4526
journal_3,1224,117510,16334
journal_3,1225,78466,11135
journal_3,1226,94845,13346
journal_3,1227,33566,5094
journal_3,1228,67308,9321
journal_3,1229,74767,10726
journal_3,123,108230,14647
journal_3,1230,108465,15910
journal_3,1231,54524,8308
journal_3,1232,60824,8828
journal_3,1233,52596,7612
journal_3,1234,65099,8917
journal_3,1235,77810,11173
journal_3,1236,5567,638
journal_3,1237,51058,7267
journal_3,1238,34975,5167
journal_3,1239,63423,8957
journal_3,124,1894,185
journal_3,1240,64431,9345
journal_3,1241,56995,8167
journal_3,1242,47109,7244
journal_3,1243,57096,8965
journal_3,1244,76624,11318
journal_3,1245,153998,21464
journal_3,1246,50015,6927
journal_3,1247,54535,7749
journal_3,1248,31462,4531
journal_3,1249,41789,5687
journal_3,125,1821,176
journal_3,1250,74051,10428
journal_3,1251,67661,9478
journal_3,1252,67253,9494
journal_3,1253,75026,10575
journal_3,1254,63125,9591
journal_3,1255,56549,8352
journal_3,1256,59270,8772
journal_3,1257,55035,7650
journal_3,1258,61848,8610
journal_3,1259,96771,13859
journal_3,126,94692,14350
journal_3,1260,61356,9120
journal_3,1261,105965,14814
journal_3,1262,82515,11069
journal_3,1263,50915,7265
journal_3,1264,5624,648
journal_3,1265,9963,1287
journal_3,1266,65912,9577
journal_3,1267,120006,16265
journal_3,1268,49904,6862
journal_3,1269,69776,9524
journal_3,127,52498,7554
journal_3,1270,77043,11188
journal_3,1271,59307,7732
journal_3,1272,75550,10761
journal_3,1273,52103,7698
journal_3,1274,30402,4179
journal_3,1275,45457,6350
journal_3,1276,72754,10045
journal_3,1277,76075,11180
journal_3,1278,93639,13059
journal_3,1279,48769,6808
journal_3,128,57445,8115
journal_3,1280,58054,8292
journal_3,1281,69452,9823
journal_3,1282,64600,8922
journal_3,1283,89814,13225
journal_3,1284,44071,6296
journal_3,1285,86995,12951
journal_3,1286,84284,12256
journal_3,1287,48641,6946
journal_3,1288,47825,6783
journal_3,1289,47519,7173
journal_3,129,13560,1882
journal_3,1290,54878,8008
journal_3,1291,96180,13598
journal_3,1292,77270,10566
journal_3,1293,54381,7685
journal_3,1294,102657,14981
journal_3,1295,64349,8967
journal_3,1296,93584,13547
journal_3,1297,56680,8185
journal_3,1298,33138,4849
journal_3,1299,63608,8988
journal_3,13,76138,10855
journal_3,130,17880,2455
journal_3,1300,89255,12825
journal_3,1301,5626,648
journal_3,1302,71472,10658
journal_3,1303,38820,5600
journal_3,1304,107068,15172
journal_3,1305,64051,9239
journal_3,1306,51619,7469
journal_3,1307,67988,9761
journal_3,1308,52917,7117
journal_3,1309,86913,12687
journal_3,131,1817,176
journal_3,1310,78066,11030
journal_3,1311,56912,8138
journal_3,1312,81997,11781
journal_3,1313,90698,13435
journal_3,1314,86099,12524
journal_3,1315,59514,8265
journal_3,1316,87047,12171
journal_3,1317,56167,7986
journal_3,1318,76013,11192
journal_3,1319,63303,9262
journal_3,132,65440,9844
journal_3,1320,60409,9024
journal_3,1321,50759,7532
journal_3,1322,56466,8042
journal_3,1323,34491,5104
journal_3,1324,59927,9139
journal_3,1325,39332,5858
journal_3,1326,49752,7174
journal_3,1327,5583,642
journal_3,1328,76227,10556
journal_3,1329,50789,7363
journal_3,133,50108,7587
journal_3,1330,62265,9097
journal_3,1331,70452,10051
journal_3,1332,78842,11528
journal_3,1333,51837,7006
journal_3,1334,76300,10840
journal_3,1335,81422,11629
journal_3,1336,49039,7219
journal_3,1337,61084,8910
journal_3,1338,64511,8972
journal_3,1339,72852,10903
journal_3,134,42259,5717
journal_3,1340,73896,11029
journal_3,1341,43767,6330
journal_3,1342,49513,7185
journal_3,1343,105961,15231
journal_3,1344,49993,7502
journal_3,1345,103133,14198
journal_3,1346,64701,9173
journal_3,1347,62616,8619
journal_3,1348,64088,9352
journal_3,1349,70414,10239
journal_3,135,31866,4606
journal_3,1350,58596,8931
journal_3,1351,64745,8762
journal_3,1352,109782,15814
journal_3,1353,69741,10267
journal_3,1354,49285,7006
journal_3,1355,60561,9106
journal_3,1356,44470,6647
journal_3,1357,46487,6838
journal_3,1358,37878,5725
journal_3,1359,65436,8930
journal_3,136,81718,11777
journal_3,1360,74020,10827
journal_3,1361,112459,14985
journal_3,1362,68563,9697
journal_3,1363,88406,12973
journal_3,1364,89858,13027
journal_3,1365,74110,10163
journal_3,1366,5667,654
journal_3,1367,54717,7764
journal_3,1368,84940,11989
journal_3,1369,62212,9047
journal_3,137,1813,176
journal_3,1370,49901,7308
journal_3,1371,43155,6332
journal_3,1372,86583,12588
journal_3,1373,51351,6993
journal_3,1374,43267,6245
journal_3,1375,101631,14437
journal_3,1376,37551,5762
journal_3,1377,86071,13017
journal_3,1378,134832,18866
journal_3,1379,92173,14005
journal_3,138,30107,4473
journal_3,1380,63653,8886
journal_3,1381,59187,8796
journal_3,1382,53370,7610
journal_3,1383,53047,7288
journal_3,1384,43990,6959
journal_3,1385,64417,8916
journal_3,1386,65322,9624
journal_3,1387,38867,5247
journal_3,1388,76062,11014
journal_3,1389,41497,5954
journal_3,139,47432,7005
journal_3,1390,60296,8533
journal_3,1391,75904,10729
journal_3,1392,53492,8086
journal_3,1393,68187,9686
journal_3,1394,5884,690
journal_3,1395,29430,4421
journal_3,1396,65623,9374
journal_3,1397,59184,8305
journal_3,1398,108028,15055
journal_3,1399,47318,6785
journal_3,14,37529,5583
journal_3,140,24722,3528
journal_3,1400,81881,11535
journal_3,1401,64488,8893
journal_3,1402,74542,9664
journal_3,1403,94760,13746
journal_3,1404,74033,10416
journal_3,1405,69619,10446
journal_3,1406,65894,9860
journal_3,1407,82938,12510
journal_3,1408,81779,11076
journal_3,1409,102571,14594
journal_3,141,29246,4254
journal_3,1410,79873,11312
journal_3,1411,5833,676
journal_3,1412,50587,7426
journal_3,1413,74925,11168
journal_3,1414,55490,8264
journal_3,1415,57753,8324
journal_3,1416,49314,7113
journal_3,1417,39682,5447
journal_3,1418,61038,8641
journal_3,1419,70979,10030
journal_3,142,18223,2423
journal_3,1420,59039,8983
journal_3,1421,83764,11977
journal_3,1422,51068,7451
journal_3,1423,67492,9972
journal_3,1424,75035,11329
journal_3,1425,57237,8106
journal_3,1426,54579,8241
journal_3,1427,80153,11975
journal_3,1428,58712,8718
journal_3,1429,66937,10222
journal_3,143,59805,8547
journal_3,1430,45606,6521
journal_3,1431,75266,10495
journal_3,1432,62509,8751
journal_3,1433,72181,10525
journal_3,1434,66727,9392
journal_3,1435,83965,12406
journal_3,1436,109809,15428
journal_3,1437,59954,8890
journal_3,1438,48781,7002
journal_3,1439,29494,4316
journal_3,144,1815,176
journal_3,1440,40820,5991
journal_3,1441,81553,12033
journal_3,1442,47255,6918
journal_3,1443,59761,8613
journal_3,1444,72229,9945
journal_3,1445,87463,15092
journal_3,1446,5831,677
journal_3,1447,54757,8422
journal_3,1448,74739,10882
journal_3,1449,90039,11577
journal_3,145,32803,4668
journal_3,1450,57254,8681
journal_3,1451,81239,12094
journal_3,1452,42262,6247
journal_3,1453,80574,11659
journal_3,1454,61617,8531
journal_3,1455,100664,14326
journal_3,1456,99013,14769
journal_3,1457,62916,8984
journal_3,1458,87254,12878
journal_3,1459,84586,11965
journal_3,146,60732,8898
journal_3,1460,72855,11145
journal_3,1461,68858,10440
journal_3,1462,69857,10526
journal_3,1463,101456,14633
journal_3,1464,76401,11765
journal_3,1465,31043,3533
journal_3,1466,99331,14747
journal_3,1467,71594,10264
journal_3,1468,68212,10421
journal_3,1469,65992,9482
journal_3,147,47600,7102
journal_3,1470,56112,7889
journal_3,1471,59908,8851
journal_3,1472,40529,5914
journal_3,1473,98501,13805
journal_3,1474,45884,6654
journal_3,1475,5878,677
journal_3,1476,22119,3035
journal_3,1477,70154,9892
journal_3,1478,75330,10273
journal_3,1479,62676,9047
journal_3,148,75119,10955
journal_3,1480,121268,16308
journal_3,1481,79038,11079
journal_3,1482,59684,8926
journal_3,1483,72391,10384
journal_3,1484,75112,11029
journal_3,1485,59772,8400
journal_3,1486,49664,7371
journal_3,1487,80239,11580
journal_3,1488,61781,8344
journal_3,1489,69019,10242
journal_3,149,51807,7923
journal_3,1490,76803,11386
journal_3,1491,53384,7879
journal_3,1492,44207,6527
journal_3,1493,47544,7120
journal_3,1494,77679,11591
journal_3,1495,53268,7541
journal_3,1496,96865,13291
journal_3,1497,64015,9558
journal_3,1498,121501,16483
journal_3,1499,72132,10427
journal_3,15,75946,10799
journal_3,150,18753,2514
journal_3,1500,40812,6012
journal_3,1501,96484,13769
journal_3,1502,81955,10753
journal_3,1503,62151,8897
journal_3,1504,5951,685
journal_3,1505,101307,15289
journal_3,1506,73718,10739
journal_3,1507,46774,6810
journal_3,1508,67898,9862
journal_3,1509,65869,10057
journal_3,151,1825,176
journal_3,1510,73265,10879
journal_3,1511,51354,7721
journal_3,1512,68358,10038
journal_3,1513,75424,11204
journal_3,1514,79342,11873
journal_3,1515,62655,8798
journal_3,1516,87962,13254
journal_3,1517,81461,11646
journal_3,1518,77078,10633
journal_3,1519,75161,11076
journal_3,152,48564,7148
journal_3,1520,42113,6334
journal_3,1521,58799,8379
journal_3,1522,109058,15979
journal_3,1523,63998,9031
journal_3,1524,80358,11986
journal_3,1525,76265,11196
journal_3,1526,5955,685
journal_3,1527,53489,7937
journal_3,1528,62586,9232
journal_3,1529,66701,9871
journal_3,153,34232,5130
journal_3,1530,71721,10305
journal_3,1531,57631,8383
journal_3,1532,48164,6806
journal_3,1533,44882,6603
journal_3,1534,111921,16121
journal_3,1535,56622,7854
journal_3,1536,28697,4329
journal_3,1537,58205,8160
journal_3,1538,66299,9675
journal_3,1539,67696,10294
journal_3,154,40558,5943
journal_3,1540,76008,10242
journal_3,1541,59185,8573
journal_3,1542,69636,10289
journal_3,1543,65700,10024
journal_3,1544,39366,5786
journal_3,1545,81535,11705
journal_3,1546,62756,9194
journal_3,1547,56666,8251
journal_3,1548,70118,10306
journal_3,1549,59021,8555
journal_3,155,32847,4723
journal_3,1550,83090,12093
journal_3,1551,48130,7441
journal_3,1552,104135,14710
journal_3,1553,54277,7371
journal_3,1554,70812,10137
journal_3,1555,72857,10440
journal_3,1556,68008,9812
